"DateTime","OPEN","HIGH","LOW","CLOSE","VOLUME"
2004-08-19,1357.231,1357.268,1333.479,1340.45,809858700
2004-08-20,1338.307,1349.475,1327.769,1341.738,802886100
2004-08-23,1339.933,1339.936,1322.979,1325.413,619375000
2004-08-24,1323.791,1347.151,1317.556,1344.626,946483200
2004-08-25,1344.462,1346.967,1334.292,1339.784,656099400
2004-08-26,1339.616,1340.948,1330.223,1334.422,583103000
2004-08-27,1333.307,1337.73,1314.6,1320.614,675224600
2004-08-30,1318.318,1322.232,1310.024,1319.407,592105000
2004-08-31,1342.302,1360.754,1331.762,1342.062,1165273200
2004-09-01,1340.75,1340.771,1319.862,1321.462,624639400
2004-09-02,1319.071,1328.607,1303.188,1327.927,853306800
2004-09-03,1327.807,1333.219,1319.825,1327.116,747210200
2004-09-06,1326.459,1326.873,1315.958,1321.465,578730400
2004-09-07,1321.208,1325.683,1312.312,1324.294,565281300
2004-09-08,1322.84,1323.259,1302.113,1309.333,821318600
2004-09-09,1307.468,1307.472,1281.749,1284.307,808583700
2004-09-10,1281.583,1287.747,1270.937,1287.081,611111300
2004-09-13,1285.319,1285.319,1259.432,1260.316,686224000
2004-09-14,1266.232,1305.734,1266.232,1300.357,1261124700
2004-09-15,1303.288,1374.036,1301.376,1355.226,2931277200
2004-09-16,1364.25,1377.99,1354.2,1371.201,2302492000
2004-09-17,1373.499,1415.64,1368.543,1414.702,3108564000
2004-09-20,1423.972,1463.793,1422.899,1463.221,4188815500
2004-09-21,1466.203,1467.543,1436.51,1448.562,3477648500
2004-09-22,1444.254,1451.413,1414.701,1420.148,3018538200
2004-09-23,1417.391,1464.976,1408.61,1464.779,2235234200
2004-09-24,1475.091,1496.214,1434.31,1435.563,4085530500
2004-09-27,1452.508,1466.402,1419.313,1427.398,1974973800
2004-09-28,1430.221,1438.048,1416.603,1435.589,1412237000
2004-09-29,1436.706,1438.977,1417.829,1420.009,1317954400
2004-09-30,1418.108,1420.052,1390.684,1396.7,1295904900
2004-10-08,1395.669,1423.204,1373.928,1422.929,1381398400
2004-10-11,1424.225,1437.572,1409.223,1413.154,2321482900
2004-10-12,1410.61,1410.61,1380.692,1384.439,1708983700
2004-10-13,1382.356,1393.652,1372.063,1386.721,1428411100
2004-10-14,1386.858,1387.362,1331.131,1332.938,1724777100
2004-10-15,1328.472,1340.116,1312.55,1330.518,1354316800
2004-10-18,1332.521,1341.783,1316.323,1335.394,1011913600
2004-10-19,1339.064,1361.814,1334.465,1337.618,1304036900
2004-10-20,1337.714,1337.715,1311.877,1330.584,1186456100
2004-10-21,1331.22,1340.963,1304.544,1310.545,1643646900
2004-10-22,1310.854,1330.56,1294.041,1329.355,1792506100
2004-10-25,1337.254,1346.881,1308.892,1311.151,1756603300
2004-10-26,1309.622,1325.202,1289.873,1324.783,1706971200
2004-10-27,1326.917,1343.029,1314.867,1342.799,2076824200
2004-10-28,1340.815,1356.631,1336.75,1341.737,1959382900
2004-10-29,1316.599,1337.276,1304.067,1320.536,1790571500
2004-11-01,1317.658,1323.101,1304.294,1305.291,1196191500
2004-11-02,1303.878,1306.278,1290.988,1301.528,1096095500
2004-11-03,1304.575,1327.5,1301.324,1326.749,1328283500
2004-11-04,1328.115,1338.264,1301.363,1304.776,1397438400
2004-11-05,1308.654,1315.941,1298.707,1305.128,999636000
2004-11-08,1303.522,1307.619,1292.909,1304.229,737665600
2004-11-09,1304.371,1313.151,1299.942,1307.429,711164000
2004-11-10,1310.319,1360.713,1302.704,1354.386,2331973800
2004-11-11,1358.647,1379.86,1346.029,1347.07,2742989500
2004-11-12,1346.843,1360.329,1341.124,1352.217,1574410500
2004-11-15,1354.478,1370.616,1354.478,1370.046,1423053500
2004-11-16,1372.576,1376.189,1361.279,1370.389,1416560700
2004-11-17,1370.698,1370.792,1350.521,1356.138,1223426100
2004-11-18,1353.498,1368.061,1352.886,1367.828,1158909500
2004-11-19,1369.806,1380.076,1365.241,1379.96,1410790400
2004-11-22,1381.579,1387.342,1374.406,1383.02,1666743900
2004-11-23,1383.525,1383.787,1368.143,1371.244,1632852000
2004-11-24,1371.323,1380.766,1358.452,1359.125,1635543400
2004-11-25,1358.408,1362.159,1348.406,1358.333,1342533800
2004-11-26,1357.536,1362.494,1354.795,1356.727,1043493300
2004-11-29,1354.575,1354.575,1335.608,1337.434,1008315100
2004-11-30,1335.998,1341.482,1332.288,1340.771,927724500
2004-12-01,1340.916,1342.546,1332.967,1334.944,955342900
2004-12-02,1333.573,1334.058,1324.553,1333.09,1280448300
2004-12-03,1333.009,1343.711,1332.856,1337.197,1350501600
2004-12-06,1337.807,1342.831,1327.383,1339.644,1066478500
2004-12-07,1339.818,1340.879,1322.818,1323.752,1023680500
2004-12-08,1331.277,1337.87,1322.051,1326.438,859335800
2004-12-09,1326.744,1352.455,1318.468,1338.81,1525791100
2004-12-10,1336.628,1340.365,1316.643,1317.717,1107238600
2004-12-13,1312.605,1314.4,1299.804,1309.695,854945300
2004-12-14,1309.066,1315.894,1303.149,1307.553,804598200
2004-12-15,1307.34,1317.816,1291.855,1313.045,1140508900
2004-12-16,1311.027,1317.617,1302.485,1305.018,905880200
2004-12-17,1303.94,1303.94,1288.237,1290.49,766209900
2004-12-20,1286.066,1286.066,1272.146,1275.459,805310700
2004-12-21,1275.087,1285.705,1271.03,1275.17,699952900
2004-12-22,1277.183,1307.726,1275.063,1307.57,1333967500
2004-12-23,1308.576,1308.589,1280.718,1282.719,847608800
2004-12-24,1281.318,1290.657,1280.38,1285.036,718052100
2004-12-27,1285.41,1292.313,1276.73,1280.272,723114900
2004-12-28,1280.931,1283.631,1271.91,1278.943,775821200
2004-12-29,1278.688,1285.549,1270.887,1274.313,871398700
2004-12-30,1273.154,1280.571,1264.152,1273.709,881285700
2004-12-31,1275.386,1280.827,1264.486,1266.496,830394900
2005-01-04,1260.782,1260.782,1238.179,1242.774,816177000
2005-01-05,1241.682,1258.58,1235.746,1251.937,867865100
2005-01-06,1252.493,1252.735,1234.236,1239.43,792225400
2005-01-07,1239.323,1256.313,1235.508,1244.746,894087100
2005-01-10,1243.576,1252.723,1236.089,1252.401,723468300
2005-01-11,1252.711,1260.871,1247.835,1257.462,772557000
2005-01-12,1257.17,1257.193,1246.422,1256.923,676958500
2005-01-13,1255.718,1259.499,1251.016,1256.314,874670700
2005-01-14,1255.871,1268.856,1243.873,1245.62,989832700
2005-01-17,1235.574,1236.397,1214.065,1216.652,1002856500
2005-01-18,1215.776,1226.043,1207.052,1225.454,1019028800
2005-01-19,1225.075,1225.075,1214.635,1218.108,937719500
2005-01-20,1213.368,1213.96,1199.167,1204.394,1031028400
2005-01-21,1201.933,1237.909,1189.211,1234.476,1697008000
2005-01-24,1258.024,1265.949,1239.8,1255.777,1802020700
2005-01-25,1252.354,1254.866,1239.164,1254.234,1181392400
2005-01-26,1252.372,1254.232,1240.131,1241.958,964069100
2005-01-27,1239.579,1241.137,1223.877,1225.891,941282900
2005-01-28,1223.727,1226.304,1208.857,1213.673,817055700
2005-01-31,1210.755,1210.755,1190.173,1191.823,907806200
2005-02-01,1189.501,1203.066,1187.26,1188.931,934022200
2005-02-02,1189.502,1253.159,1189.502,1252.5,1905406200
2005-02-03,1253.813,1269.155,1236.179,1242.307,2041522500
2005-02-04,1238.609,1274.115,1235.64,1269.004,1702829300
2005-02-16,1276.015,1291.465,1270.318,1278.88,1444545500
2005-02-17,1280.028,1280.028,1263.711,1276.134,1121861200
2005-02-18,1275.664,1278.624,1258.561,1258.969,1068805000
2005-02-21,1259.528,1284.937,1259.509,1284.48,1253692200
2005-02-22,1285.629,1312.533,1282.783,1309.277,2260281500
2005-02-23,1309.624,1316.588,1299.146,1309.475,2418912700
2005-02-24,1307.036,1310.967,1296.979,1309.949,2011581500
2005-02-25,1311.367,1328.533,1311.205,1312.445,2406961000
2005-02-28,1311.439,1315.137,1298.928,1306.003,1765143200
2005-03-01,1305.249,1308.758,1295.642,1303.412,1398095200
2005-03-02,1303.31,1316.723,1285.916,1287.45,1862863500
2005-03-03,1285.197,1295.253,1276.88,1294.339,1282360900
2005-03-04,1294.156,1299.596,1286.481,1287.714,1104995800
2005-03-07,1288.408,1296.88,1287.74,1293.739,1076224600
2005-03-08,1298.25,1318.895,1296.908,1318.271,1798439800
2005-03-09,1321.208,1326.076,1310.235,1316.791,2056718700
2005-03-10,1316.9,1316.9,1282.528,1286.233,1789766900
2005-03-11,1284.513,1292.529,1278.153,1289.941,1499671400
2005-03-14,1288.985,1304.112,1271.511,1293.5,1869250200
2005-03-15,1293.132,1293.259,1266.637,1269.144,1564271900
2005-03-16,1267.052,1268.187,1247.893,1255.589,1366337300
2005-03-17,1255.985,1257.794,1242.513,1243.475,1289554300
2005-03-18,1242.453,1248.034,1223.615,1227.403,1245243200
2005-03-21,1226.143,1232.817,1220.824,1231.046,996368700
2005-03-22,1230.682,1231.676,1202.427,1206.922,1465330900
2005-03-23,1205.755,1218.011,1194.322,1201.649,1344060500
2005-03-24,1200.257,1208.608,1187.581,1208.192,1147719000
2005-03-25,1207.203,1211.16,1199.87,1205.634,952758900
2005-03-28,1204.85,1204.85,1185.456,1200.113,902323300
2005-03-29,1199.691,1209.229,1194.589,1195.018,923316000
2005-03-30,1192.447,1192.447,1171.811,1172.574,1138348100
2005-03-31,1168.828,1181.531,1162.031,1181.236,1043779000
2005-04-01,1180.373,1237.8,1173.543,1223.566,1966033200
2005-04-04,1212.118,1218.275,1196.945,1202.967,1379440100
2005-04-05,1200.691,1209.341,1189.255,1191.745,1158268400
2005-04-06,1191.198,1220.415,1183.906,1214.868,1672796600
2005-04-07,1216.728,1248.062,1213.65,1225.487,2427681400
2005-04-08,1225.049,1249.203,1218.759,1248.521,1776899800
2005-04-11,1248.15,1252.813,1235.356,1240.972,1930075700
2005-04-12,1239.134,1239.134,1218.512,1219.511,1307588100
2005-04-13,1228.974,1254.319,1228.974,1248.203,1954707100
2005-04-14,1252.206,1253.598,1233.237,1234.332,1561619800
2005-04-15,1229.68,1229.68,1213.203,1216.962,1426229800
2005-04-18,1212.392,1212.392,1190.984,1197.735,1167117600
2005-04-19,1196.281,1202.492,1191.231,1199.902,1095012600
2005-04-20,1198.956,1198.956,1178.64,1184.193,1118298400
2005-04-21,1182.205,1190.541,1167.994,1172.556,1326684400
2005-04-22,1171.028,1177.885,1163.402,1169.187,1357836300
2005-04-25,1166.342,1166.342,1146.414,1157.971,1354764800
2005-04-26,1155.644,1169.145,1151.637,1165.335,1397414100
2005-04-27,1165.099,1166.198,1148.138,1148.757,1361286500
2005-04-28,1145.746,1172.71,1135.733,1169.118,1741974300
2005-04-29,1168.331,1170.199,1155.985,1159.146,1410569600
2005-05-09,1160.62,1165.39,1130.411,1130.835,1086935000
2005-05-10,1126.818,1135.798,1108.42,1135.561,1316415400
2005-05-11,1134.595,1140.171,1121.867,1124.271,1099556900
2005-05-12,1122.178,1122.916,1099.84,1103.993,1235588300
2005-05-13,1101.606,1120.169,1093.281,1107.627,1347494700
2005-05-16,1105.397,1105.397,1082.137,1095.468,1022775900
2005-05-17,1091.258,1108.178,1083.943,1099.64,1156872700
2005-05-18,1099.74,1108.844,1090.299,1102.965,1037840800
2005-05-19,1101.753,1107.227,1083.115,1103.475,1065816600
2005-05-20,1100.491,1108.61,1094.669,1099.269,958404100
2005-05-23,1095.308,1095.308,1069.435,1070.844,953394500
2005-05-24,1065.998,1078.098,1057.536,1073.847,1102945400
2005-05-25,1072.521,1082.179,1064.875,1072.137,980759700
2005-05-26,1071.212,1077.441,1055.816,1058.867,949855600
2005-05-27,1056.323,1068.211,1050.055,1051.946,1014625100
2005-05-30,1049.721,1063.947,1043.276,1060.162,859981600
2005-05-31,1061.612,1070.502,1057.748,1060.738,923922400
2005-06-01,1059.61,1063.518,1035.706,1039.187,1006249000
2005-06-02,1036.73,1036.73,1008.754,1016.063,1146555600
2005-06-03,1013.903,1019.922,1000.522,1013.637,1001626800
2005-06-06,1010.381,1034.853,998.228,1034.378,1104359900
2005-06-07,1036.617,1055.629,1029.539,1030.941,1570305300
2005-06-08,1044.179,1118.694,1040.158,1115.582,4028285200
2005-06-09,1118.806,1146.417,1103.681,1131.052,4069092800
2005-06-10,1130.554,1130.554,1101.828,1108.286,2841080100
2005-06-13,1105.961,1112.101,1085.866,1106.291,1920377900
2005-06-14,1108.337,1119.676,1092.402,1093.464,1836825500
2005-06-15,1090.458,1090.458,1070.065,1072.836,1526763300
2005-06-16,1071.772,1086.348,1064.027,1086.01,1448308300
2005-06-17,1090.114,1094.669,1079.078,1085.61,1675256200
